FECHA,DAILY_ENERGY_CONSUMPTION_KWH,HOUSEHOLD_TXT,INTERVENTION_BOOLEAN,HOUSEHOLD_SIZE_INT,HOUSEHOLD_INCOME_INT,MEAN_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MEAN_WIND_SPEED_MS,MAX_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MAX_WIND_SPEED_MS,MIN_TEMPERATURE_C,MIN_RELATIVE_HUMIDITY_PERC,MIN_WIND_SPEED_MS,PUBLIC_HOLIDAY_BOOLEAN,SCHOOL_HOLIDAY_BOOLEAN,HOUSEHOLD_NET_SOLAR_RADIATION_kWh,SIMULATED_ENERGY_CONSUMPTION_kWh,DAY_OF_THE_WEEK_INT,WEEKDAY_INT,ENTHALPY_GRADIENT_COOLING_DEHUM_kJperKg
2020-10-06,12.518499999999998,H82X281,0,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2899.324,130.62035796986223,5,0,38.700189634042374
2020-10-06,4.614899999999999,H63X287,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,3025.1270000000004,124.84338678442309,5,0,38.700189634042374
2020-10-06,29.3803,H58X278,1,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,3025.1270000000004,124.84338678442309,5,0,38.700189634042374
2020-10-06,19.0485,H14X279,1,3,2500,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,3025.1270000000004,124.84338678442309,5,0,38.700189634042374
2020-10-06,9.2802,H99X280,0,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,3025.1270000000004,124.84338678442309,5,0,38.700189634042374
2020-10-06,5.0033,H16X279,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2780.2760000000007,122.38013766089509,5,0,38.700189634042374
2020-10-06,7.480799999999999,H22X279,1,2,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2780.2760000000007,122.38013766089509,5,0,38.700189634042374
2020-10-06,3.8290000000000006,H65X279,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2780.2760000000007,122.38013766089509,5,0,38.700189634042374
2020-10-06,6.247999999999999,H88X278,0,3,15000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2780.2760000000007,122.38013766089509,5,0,38.700189634042374
2020-10-06,8.025899999999998,H26X279,1,3,12000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,1737.6810000000007,138.39691222300902,5,0,38.700189634042374
